,amount,payment_date,staff_last_name,customer_last_name,address,city
14723,0.99,2005-08-01 04:36:53,Stephens,CORNISH,947 Trshavn Place,Tarlac
14724,7.99,2005-08-20 10:17:09,Stephens,CORNISH,947 Trshavn Place,Tarlac
14725,0.99,2005-08-21 03:32:04,Stephens,CORNISH,947 Trshavn Place,Tarlac
14726,6.99,2005-08-21 21:52:32,Stephens,CORNISH,947 Trshavn Place,Tarlac
14727,0.99,2005-05-24 23:08:07,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14728,3.99,2005-05-30 10:30:38,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14729,2.99,2005-06-17 15:07:30,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14730,0.99,2005-07-07 23:15:28,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14731,7.99,2005-07-27 10:45:28,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14732,4.99,2005-07-29 03:38:49,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14733,0.99,2005-08-21 11:40:46,Hillyer,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14734,4.99,2005-05-30 01:36:57,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14735,4.99,2005-05-31 11:17:37,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14736,2.99,2005-07-06 01:01:38,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14737,4.99,2005-07-06 18:58:58,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14738,0.99,2005-07-29 00:31:39,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14739,7.99,2005-07-30 21:50:42,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14740,9.99,2005-07-31 00:25:05,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14741,0.99,2005-07-31 14:00:32,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14742,0.99,2005-08-01 03:28:33,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14743,4.99,2005-08-17 08:42:08,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14744,2.99,2005-08-17 14:23:52,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14745,2.99,2005-08-18 17:58:14,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14746,4.99,2005-08-18 22:28:22,Stephens,CHRISTENSON,1764 Jalib al-Shuyukh Parkway,Santiago de Compostela
14747,6.99,2005-06-15 04:18:37,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14748,3.99,2005-06-17 01:31:46,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14749,2.99,2005-06-20 20:44:40,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14750,10.99,2005-06-21 05:18:27,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14751,4.99,2005-07-06 23:04:35,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14752,4.99,2005-07-10 11:25:28,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14753,2.99,2005-07-12 12:39:39,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14754,0.99,2005-07-27 03:01:40,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14755,6.99,2005-07-29 14:06:24,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14756,8.99,2005-07-30 03:35:49,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14757,2.99,2005-07-31 04:05:01,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14758,0.99,2005-07-31 09:17:56,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14759,2.99,2005-08-02 13:33:56,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14760,4.99,2005-08-17 17:49:37,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14761,2.99,2005-08-17 21:24:48,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14762,10.99,2005-08-19 11:27:32,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14763,4.99,2005-08-21 20:32:16,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14764,0.99,2005-08-23 16:44:56,Hillyer,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14765,7.99,2005-05-30 11:55:55,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14766,4.99,2005-06-17 03:18:51,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14767,9.99,2005-06-21 02:47:43,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14768,2.99,2005-07-28 09:00:21,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14769,2.99,2005-07-29 22:52:23,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14770,4.99,2005-07-31 22:03:20,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14771,0.99,2005-08-02 16:13:28,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14772,4.99,2005-08-17 21:59:14,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14773,2.99,2005-08-20 23:01:56,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14774,4.99,2005-08-21 01:33:32,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14775,6.99,2005-08-21 09:46:35,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14776,9.99,2005-08-23 00:26:47,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14777,4.99,2005-08-23 20:07:10,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14778,2.99,2006-02-14 15:16:03,Stephens,BROWNLEE,346 Cam Ranh Avenue,Zhoushan
14779,2.99,2005-05-29 06:12:38,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14780,0.99,2005-05-29 16:57:39,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14781,3.99,2005-06-19 18:16:24,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14782,1.99,2005-07-09 10:52:53,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14783,0.99,2005-07-11 03:14:58,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14784,0.99,2005-07-30 04:37:20,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14785,2.99,2005-07-30 15:35:39,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14786,3.99,2005-08-19 23:42:16,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14787,0.99,2005-08-21 11:16:15,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14788,2.99,2005-08-22 01:45:18,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14789,4.99,2005-08-22 22:22:33,Hillyer,BARBEE,1407 Pachuca de Soto Place,Alvorada
14790,7.99,2005-05-26 01:15:05,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14791,4.99,2005-05-30 19:23:48,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14792,3.99,2005-05-31 00:53:25,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14793,4.99,2005-06-17 16:19:39,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14794,5.99,2005-07-06 23:46:43,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14795,0.99,2005-07-10 02:09:21,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14796,9.99,2005-07-27 04:51:15,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14797,4.99,2005-07-31 09:44:40,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14798,0.99,2005-08-02 18:17:32,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14799,2.99,2005-08-17 14:41:28,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14800,4.99,2005-08-18 02:25:25,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14801,0.99,2005-08-19 02:47:19,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14802,4.99,2005-08-21 17:57:26,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14803,2.99,2005-08-21 18:51:10,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14804,6.99,2005-08-22 22:57:25,Stephens,BARBEE,1407 Pachuca de Soto Place,Alvorada
14805,6.99,2005-07-08 00:38:24,Hillyer,WALDROP,904 Clarksville Drive,Haining
14806,7.99,2005-07-09 11:39:43,Hillyer,WALDROP,904 Clarksville Drive,Haining
14807,2.99,2005-07-28 06:59:09,Hillyer,WALDROP,904 Clarksville Drive,Haining
14808,2.99,2005-07-28 18:13:15,Hillyer,WALDROP,904 Clarksville Drive,Haining
14809,8.99,2005-07-30 18:09:56,Hillyer,WALDROP,904 Clarksville Drive,Haining
14810,1.99,2005-08-02 09:45:32,Hillyer,WALDROP,904 Clarksville Drive,Haining
14811,0.99,2005-08-20 09:11:42,Hillyer,WALDROP,904 Clarksville Drive,Haining
14812,0.99,2005-05-26 03:44:10,Stephens,WALDROP,904 Clarksville Drive,Haining
14813,0.99,2005-06-18 09:24:50,Stephens,WALDROP,904 Clarksville Drive,Haining
14814,4.99,2005-06-21 15:30:11,Stephens,WALDROP,904 Clarksville Drive,Haining
14815,4.99,2005-07-11 11:36:03,Stephens,WALDROP,904 Clarksville Drive,Haining
14816,2.99,2005-07-28 22:49:11,Stephens,WALDROP,904 Clarksville Drive,Haining
14817,5.99,2005-07-29 13:32:05,Stephens,WALDROP,904 Clarksville Drive,Haining
14818,4.99,2005-07-30 00:48:31,Stephens,WALDROP,904 Clarksville Drive,Haining
14819,4.99,2005-08-02 11:56:54,Stephens,WALDROP,904 Clarksville Drive,Haining
14820,7.99,2005-08-02 15:37:42,Stephens,WALDROP,904 Clarksville Drive,Haining
14821,4.99,2005-08-18 10:37:49,Stephens,WALDROP,904 Clarksville Drive,Haining
14822,2.99,2005-08-19 03:27:17,Stephens,WALDROP,904 Clarksville Drive,Haining
14823,2.99,2005-08-20 05:10:39,Stephens,WALDROP,904 Clarksville Drive,Haining
14824,4.99,2005-08-21 21:53:47,Stephens,WALDROP,904 Clarksville Drive,Haining
14825,2.99,2005-08-23 10:21:21,Stephens,WALDROP,904 Clarksville Drive,Haining
14826,8.99,2005-06-18 19:54:13,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14827,6.99,2005-07-05 23:50:04,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14828,4.99,2005-07-06 18:58:15,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14829,4.99,2005-07-07 14:18:41,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14830,2.99,2005-07-11 04:44:59,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14831,6.99,2005-07-12 18:03:25,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14832,4.99,2005-07-28 10:43:40,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14833,2.99,2005-08-20 18:52:17,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14834,4.99,2005-08-22 09:47:37,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14835,0.99,2005-08-23 02:48:24,Hillyer,PITT,1917 Kumbakonam Parkway,Novi Sad
14836,4.99,2005-05-29 16:17:07,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14837,3.99,2005-06-17 01:29:30,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14838,6.99,2005-06-20 16:58:19,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14839,4.99,2005-07-06 14:32:44,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14840,2.99,2005-07-06 17:18:15,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14841,4.99,2005-07-06 18:58:25,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14842,4.99,2005-07-06 21:21:34,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14843,0.99,2005-07-08 09:58:54,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14844,4.99,2005-07-08 18:28:20,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14845,3.99,2005-07-08 22:39:10,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14846,0.99,2005-07-12 11:11:36,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14847,4.99,2005-07-30 15:05:22,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14848,2.99,2005-07-31 03:42:17,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14849,4.99,2005-08-17 07:29:44,Stephens,PITT,1917 Kumbakonam Parkway,Novi Sad
14850,2.99,2005-05-28 15:02:41,Hillyer,OLVERA,1447 Imus Place,Rajkot
14851,2.99,2005-05-29 20:39:14,Hillyer,OLVERA,1447 Imus Place,Rajkot
14852,4.99,2005-06-17 08:54:10,Hillyer,OLVERA,1447 Imus Place,Rajkot
14853,6.99,2005-06-18 06:38:22,Hillyer,OLVERA,1447 Imus Place,Rajkot
14854,6.99,2005-06-21 08:05:32,Hillyer,OLVERA,1447 Imus Place,Rajkot
14855,2.99,2005-07-10 02:06:01,Hillyer,OLVERA,1447 Imus Place,Rajkot
14856,5.99,2005-07-11 00:03:11,Hillyer,OLVERA,1447 Imus Place,Rajkot
14857,2.99,2005-07-11 09:02:53,Hillyer,OLVERA,1447 Imus Place,Rajkot
14858,6.99,2005-08-01 14:55:31,Hillyer,OLVERA,1447 Imus Place,Rajkot
14859,0.99,2005-08-17 14:14:39,Hillyer,OLVERA,1447 Imus Place,Rajkot
14860,8.99,2005-08-17 19:17:54,Hillyer,OLVERA,1447 Imus Place,Rajkot
14861,0.99,2005-08-17 19:29:44,Hillyer,OLVERA,1447 Imus Place,Rajkot
14862,3.99,2005-08-21 00:30:32,Hillyer,OLVERA,1447 Imus Place,Rajkot
14863,0.99,2005-08-21 13:07:24,Hillyer,OLVERA,1447 Imus Place,Rajkot
14864,2.99,2005-08-21 18:35:44,Hillyer,OLVERA,1447 Imus Place,Rajkot
14865,2.99,2005-06-21 05:41:30,Stephens,OLVERA,1447 Imus Place,Rajkot
14866,4.99,2005-07-08 20:49:30,Stephens,OLVERA,1447 Imus Place,Rajkot
14867,7.99,2005-08-01 23:17:06,Stephens,OLVERA,1447 Imus Place,Rajkot
14868,9.99,2005-08-17 02:28:22,Stephens,OLVERA,1447 Imus Place,Rajkot
14869,4.99,2005-08-19 12:32:10,Stephens,OLVERA,1447 Imus Place,Rajkot
14870,2.99,2005-08-20 20:47:43,Stephens,OLVERA,1447 Imus Place,Rajkot
14871,4.99,2005-08-23 09:53:30,Stephens,OLVERA,1447 Imus Place,Rajkot
14872,0.99,2005-07-28 21:11:00,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14873,3.99,2005-07-29 00:37:09,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14874,5.99,2005-07-30 16:32:51,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14875,3.99,2005-08-02 02:14:33,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14876,4.99,2005-08-02 10:19:42,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14877,4.99,2005-08-17 07:44:42,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14878,2.99,2005-08-18 08:48:09,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14879,4.99,2005-08-19 03:33:47,Hillyer,LOMBARDI,1497 Fengshan Drive,Chatsworth
14880,1.99,2005-06-21 02:30:37,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14881,2.99,2005-07-08 19:24:17,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14882,7.99,2005-07-31 17:24:21,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14883,7.99,2005-07-31 20:00:34,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14884,2.99,2005-08-17 09:03:31,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14885,4.99,2005-08-17 22:22:50,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14886,2.99,2005-08-18 00:13:55,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14887,2.99,2005-08-18 01:30:19,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14888,6.99,2005-08-22 11:58:58,Stephens,LOMBARDI,1497 Fengshan Drive,Chatsworth
14889,0.99,2005-05-26 05:29:49,Hillyer,GRUBER,869 Shikarpur Way,Southport
14890,3.99,2005-05-31 11:04:48,Hillyer,GRUBER,869 Shikarpur Way,Southport
14891,6.99,2005-06-17 18:12:16,Hillyer,GRUBER,869 Shikarpur Way,Southport
14892,4.99,2005-06-20 16:06:14,Hillyer,GRUBER,869 Shikarpur Way,Southport
14893,0.99,2005-07-08 18:29:05,Hillyer,GRUBER,869 Shikarpur Way,Southport
14894,5.99,2005-07-30 01:28:03,Hillyer,GRUBER,869 Shikarpur Way,Southport
14895,1.99,2005-08-02 21:46:46,Hillyer,GRUBER,869 Shikarpur Way,Southport
14896,4.99,2005-08-17 20:40:46,Hillyer,GRUBER,869 Shikarpur Way,Southport
14897,2.99,2005-08-21 03:09:23,Hillyer,GRUBER,869 Shikarpur Way,Southport
14898,2.99,2005-08-23 05:24:09,Hillyer,GRUBER,869 Shikarpur Way,Southport
14899,5.99,2005-05-29 13:08:06,Stephens,GRUBER,869 Shikarpur Way,Southport
14900,5.99,2005-06-19 05:40:11,Stephens,GRUBER,869 Shikarpur Way,Southport
14901,0.99,2005-06-20 08:50:28,Stephens,GRUBER,869 Shikarpur Way,Southport
14902,6.99,2005-06-21 19:31:40,Stephens,GRUBER,869 Shikarpur Way,Southport
14903,2.99,2005-07-08 12:33:00,Stephens,GRUBER,869 Shikarpur Way,Southport
14904,3.99,2005-07-08 18:13:10,Stephens,GRUBER,869 Shikarpur Way,Southport
14905,0.99,2005-07-10 11:10:04,Stephens,GRUBER,869 Shikarpur Way,Southport
14906,2.99,2005-07-12 02:04:10,Stephens,GRUBER,869 Shikarpur Way,Southport
14907,4.99,2005-07-31 21:00:47,Stephens,GRUBER,869 Shikarpur Way,Southport
14908,6.99,2005-08-01 11:44:08,Stephens,GRUBER,869 Shikarpur Way,Southport
14909,3.99,2005-08-17 11:42:45,Stephens,GRUBER,869 Shikarpur Way,Southport
14910,4.99,2005-05-27 22:38:20,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14911,0.99,2005-06-16 10:17:19,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14912,3.99,2005-06-20 13:03:03,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14913,0.99,2005-07-08 09:39:39,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14914,1.99,2005-07-08 18:40:05,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14915,0.99,2005-07-12 01:12:03,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14916,0.99,2005-07-30 18:01:15,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14917,2.99,2005-07-30 18:07:58,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14918,0.99,2005-08-02 10:55:03,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14919,1.99,2005-08-18 14:49:22,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14920,2.99,2005-08-19 00:16:19,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14921,2.99,2005-08-20 03:41:23,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14922,4.99,2006-02-14 15:16:03,Hillyer,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14923,4.99,2005-05-27 21:10:03,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14924,6.99,2005-06-20 08:59:08,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14925,3.99,2005-07-12 13:27:36,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14926,4.99,2005-07-12 18:24:31,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14927,0.99,2005-07-12 21:39:04,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14928,1.99,2005-07-30 18:48:57,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14929,6.99,2005-07-30 18:49:58,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14930,2.99,2005-08-20 12:25:32,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14931,0.99,2005-08-22 17:44:27,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14932,5.99,2005-08-23 05:24:55,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14933,0.99,2005-08-23 17:49:26,Stephens,GAFFNEY,1059 Yuncheng Avenue,Vilnius
14934,1.99,2005-06-18 16:55:54,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14935,9.99,2005-07-06 11:33:36,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14936,0.99,2005-07-06 21:57:44,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14937,3.99,2005-07-06 23:32:44,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14938,5.99,2005-07-07 10:57:06,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14939,2.99,2005-07-08 22:17:40,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14940,3.99,2005-07-10 00:11:09,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14941,0.99,2005-07-12 15:09:48,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14942,0.99,2005-07-27 17:14:19,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14943,2.99,2005-07-29 10:18:27,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14944,4.99,2005-07-29 23:44:35,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14945,2.99,2005-07-30 00:39:43,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14946,0.99,2005-08-02 14:10:39,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14947,1.99,2005-08-18 02:04:47,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14948,5.99,2005-08-21 06:53:53,Hillyer,EGGLESTON,505 Madiun Boulevard,Wroclaw
14949,4.99,2005-06-17 09:19:52,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14950,4.99,2005-06-19 02:16:17,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14951,4.99,2005-06-20 10:55:08,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14952,10.99,2005-06-21 21:10:39,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14953,6.99,2005-07-09 18:52:55,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14954,7.99,2005-07-11 16:20:02,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14955,9.99,2005-07-12 01:49:00,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14956,4.99,2005-07-12 14:25:31,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14957,0.99,2005-08-01 18:41:34,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14958,5.99,2005-08-17 01:28:43,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14959,6.99,2005-08-17 20:29:56,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14960,5.99,2005-08-20 04:45:32,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14961,7.99,2005-08-21 05:08:42,Stephens,EGGLESTON,505 Madiun Boulevard,Wroclaw
14962,0.99,2005-06-19 13:56:51,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14963,1.99,2005-06-21 13:27:01,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14964,5.99,2005-07-06 09:03:13,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14965,4.99,2005-07-07 07:07:03,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14966,7.99,2005-07-07 20:05:36,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14967,4.99,2005-07-11 12:18:07,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14968,2.99,2005-07-12 22:28:09,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14969,1.99,2005-07-27 07:51:39,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14970,1.99,2005-07-28 02:59:08,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14971,1.99,2005-07-29 14:08:06,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14972,2.99,2005-07-31 13:41:57,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14973,3.99,2005-08-01 06:28:28,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14974,8.99,2005-08-01 17:03:28,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14975,1.99,2005-08-19 16:17:15,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14976,5.99,2005-08-20 14:31:21,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14977,4.99,2005-08-21 08:39:26,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14978,4.99,2005-08-23 16:33:33,Hillyer,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14979,4.99,2005-06-19 04:34:15,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14980,4.99,2005-06-20 12:42:59,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14981,1.99,2005-07-09 19:42:52,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14982,0.99,2005-07-30 10:00:21,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14983,2.99,2005-07-31 22:17:56,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14984,0.99,2005-08-02 00:31:58,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14985,1.99,2005-08-02 09:22:57,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14986,6.99,2005-08-19 16:47:41,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14987,4.99,2005-08-19 19:43:08,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14988,4.99,2005-08-21 18:25:59,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
14989,4.99,2005-08-23 00:37:21,Stephens,BANDA,1741 Hoshiarpur Boulevard,Bilbays
